Forward
545,14679,20,0,0,74.656,"","OK"
546,14680,20,0,0,76.256,"","OK"
547,14681,21,0,0,77.152,"","OK"
548,14682,20,0,0,78.4,"","OK"
549,14683,20,0,0,80,"","OK"
550,14684,20,0,0,80,"","OK"
551,14685,19,0,0,81.6,"","OK"
552,14686,21,0,0,81.6,"","OK"
553,14687,19,0,0,81.6,"","OK"
554,14688,21,0,0,81.6,"","OK"
555,14689,19,0,0,81.6,"","OK"
556,14690,20,0,0,81.6,"","OK"
557,14691,20,0,0,81.6,"","OK"
558,14692,20,0,0,81.6,"","OK"
559,14693,21,0,0,81.6,"","OK"
560,14694,20,0,0,80,"","OK"
561,14695,20,0,0,81.6,"","OK"
562,14696,19,0,0,81.6,"","OK"
563,14697,20,0,0,81.6,"","OK"
564,14698,21,0,0,81.6,"","OK"
565,14699,20,0,0,81.6,"","OK"
566,14700,19,0,0,81.6,"","OK"
567,14701,21,0,0,80,"","OK"
568,14702,19,0,0,81.6,"","OK"
569,14703,21,0,0,81.6,"","OK"
570,14704,20,0,0,80,"","OK"
571,14705,20,0,0,81.6,"","OK"
572,14706,19,0,0,81.6,"","OK"
573,14707,20,0,0,81.6,"","OK"
574,14708,21,0,0,80,"","OK"
575,14709,19,0,0,81.6,"","OK"
576,14710,21,0,0,80,"","OK"
577,14711,20,0,0,80,"","OK"
578,14712,20,0,0,80,"","OK"
579,14713,19,0,0,81.6,"","OK"
580,14714,20,0,0,81.6,"","OK"
581,14715,20,0,0,81.6,"","OK"
582,14716,20,0,0,81.6,"","OK"
583,14717,20,0,0,81.6,"","OK"
584,14718,20,0,0,81.6,"","OK"
585,14719,21,0,0,80,"","OK"
586,14720,19,0,0,81.6,"","OK"
587,14721,21,0,0,80,"","OK"
588,14722,20,0,0,81.6,"","OK"
589,14723,19,0,0,81.6,"","OK"
590,14724,20,0,0,81.6,"","OK"
591,14725,20,0,0,81.6,"","OK"
592,14726,21,0,0,81.6,"","OK"
593,14727,9,0,0,80.352,"SET","Payload changed to PT=105"
594,14728,21,0,0,79.104,"","OK"
595,14729,19,0,0,77.856,"","OK"
596,14730,20,0,0,76.608,"","OK"
597,14731,21,0,0,75.36,"","OK"
598,14732,19,0,0,74.112,"","OK"
599,14733,21,0,0,72.864,"","OK"
600,14734,19,0,0,71.616,"","OK"
601,14735,20,0,0,70.368,"","OK"
602,14736,29,0,0,69.12,"","OK"
603,14737,11,0,0,67.872,"","OK"
604,14738,9,0,0,68.224,"","OK"
605,14739,53,0,0,65.024,"","Payload changed to PT=97"
606,14740,21,0,0,65.024,"","OK"
607,14741,20,0,0,65.024,"","OK"
608,14742,19,0,0,65.024,"","OK"
609,14743,20,0,0,65.024,"","OK"
610,14744,20,0,0,65.024,"","OK"
611,14745,20,0,0,65.024,"","OK"
612,14746,20,0,0,65.024,"","OK"
613,14747,20,0,0,65.024,"","OK"
614,14748,21,0,0,65.024,"","OK"
615,14749,19,0,0,65.024,"","OK"
616,14750,20,0,0,65.024,"","OK"
617,14751,21,0,0,65.024,"","OK"
618,14752,19,0,0,65.024,"","OK"
619,14753,20,0,0,65.024,"","OK"
620,14754,20,0,0,65.024,"","OK"
621,14755,19,0,0,65.024,"","OK"
622,14756,21,0,0,65.024,"","OK"
623,14757,20,0,0,65.024,"","OK"
624,14758,21,0,0,65.024,"","OK"
625,14759,19,0,0,65.024,"","OK"
626,14760,20,0,0,65.024,"","OK"
627,14761,20,0,0,65.024,"","OK"
628,14762,20,0,0,65.024,"","OK"
629,14763,20,0,0,65.024,"","OK"
630,14764,20,0,0,65.024,"","OK"
631,14765,20,0,0,65.024,"","OK"
632,14766,20,0,0,65.024,"","OK"
633,14767,18,0,0,63.776,"SET","Payload changed to PT=105"
634,14768,21,0,0,62.528,"","OK"
635,14769,20,0,0,61.28,"","OK"
636,14770,19,0,0,60.032,"","OK"
637,14771,21,0,0,58.784,"","OK"
638,14772,19,0,0,57.536,"","OK"
639,14773,20,0,0,56.288,"","OK"
640,14774,20,0,0,55.04,"","OK"
641,14775,41,0,0,51.84,"","OK"
642,14776,8,0,0,52.192,"","OK"
643,14777,12,0,0,52.544,"","OK"
644,14778,50,0,0,53.088,"","Payload changed to PT=97"
